,userid,tweetid,text,hashtags
56730,307203507,1499221649484558336,"#StandWithUkraine 🇺🇦🏳️‍🌈🇺🇦🏳️‍🌈
THANK YOU to everyone who’s donated to OutRight’s #LGBTQI #Ukraine appeal. If you’re in the UK, you can provide support through GiveOut - we’ll pass on all donations and Gift Aid claimed. 
GIVE HERE: https://t.co/KYe2igdkW3 https://t.co/7SuElgYbTa","[{'text': 'StandWithUkraine', 'indices': [19, 36]}, {'text': 'LGBTQI', 'indices': [100, 107]}, {'text': 'Ukraine', 'indices': [108, 116]}]"
40299,1325517208961777664,1499207840912707584,"Ukraine force asks a captured Russian soldier:

Ukrainian: ""If you want to live surrender. If you do anything funny I will shoot you.""

Russian: ""We don't want to fight, we're shocked that our superiors are telling us to kill Ukrainians.""

#Ukraine #Russia #Kiyv #UkraineRussia https://t.co/O3RDafGLOe",[]
307609,1032259807137484800,1499451814214840325,"@TalkNuclear @TheOCI Save #Energodar &amp; #Chornobyl ! Stop committing war crimes! 
No-fly zone over #Ukraine! Exclude russia from the @UN! 
@POTUS @eucopresident @vonderleyen @Europarl_EN @RTErdogan @jensstoltenberg @NATO @iaeaorg
#StopPutin #StopRussia #PutinWarCriminal #NoFlyZoneOverUkraine","[{'text': 'Energodar', 'indices': [26, 36]}, {'text': 'Chornobyl', 'indices': [43, 53]}, {'text': 'Ukraine', 'indices': [102, 110]}, {'text': 'StopPutin', 'indices': [233, 243]}, {'text': 'StopRussia', 'indices': [244, 255]}, {'text': 'PutinWarCriminal', 'indices': [256, 273]}, {'text': 'NoFlyZoneOverUkraine', 'indices': [274, 295]}]"
322282,705800178071171072,1499466622888824832,"Goebbels &amp; Hitler would have been impressed indeed.

Of Steven Pifer  (Affiliated with Stanford's CISAC &amp; Brookings Institution)
#Ukraine #NaziUkraine 
https://t.co/Xv2uo4JLF5 https://t.co/e3brwWs0I1 https://t.co/TEK2G9Kj2d",[]
234496,1344653503579508741,1499383586243424260,"The US racism: US racists from 500 years..we created a monster that destroy the world
The racism showed up in the midst of #RussianUkrainianWar https://t.co/q2vMSPKpms","[{'text': 'RussianUkrainianWar', 'indices': [123, 143]}]"
64479,71736754,1499231374431371264,"It's Not Ukraine vs Russia
Actually West vs East...?
#Ukraine #UkraineRussiaWar #UkraineWar #PutinWarCriminal","[{'text': 'Ukraine', 'indices': [53, 61]}, {'text': 'UkraineRussiaWar', 'indices': [62, 79]}, {'text': 'UkraineWar', 'indices': [80, 91]}, {'text': 'PutinWarCriminal', 'indices': [92, 109]}]"
261851,1161752612502327296,1499409987910905859,"Big Money 

#Ukraine needs a Marshall Plan and Ukraine will get one thanks to full Western support https://t.co/ZCVVKTxyq4","[{'text': 'Ukraine', 'indices': [12, 20]}]"
359664,1497523838770466816,1499500820924145670,"@FloydVika @kmitsotakis @AverofCY @NATO @UN Stop genocide in the Europe, stop crazy dictator and killer. Stop terrorism in the world. #StopRussia, #StopPutin","[{'text': 'StopRussia', 'indices': [134, 145]}, {'text': 'StopPutin', 'indices': [147, 157]}]"
249659,1217311070391537670,1499397378490581007,"War doesn't settle anything ..#StopWar 
#RussianUkrainianWar https://t.co/uxwyGFbHy7","[{'text': 'StopWar', 'indices': [30, 38]}, {'text': 'RussianUkrainianWar', 'indices': [40, 60]}]"
316477,1499454682212835332,1499459527078469637,"This is Ogihan Kolarovsy one of ten Ukranian solidera who stop Russian invasion in south-east part of Ukrain. This brave man with nine more soliders stop Russian army with two machine guns, one anti-tenk UMTAS and only rifles

#SlavaUkraini
#UkraineRussianWar
#StandWithUkraine️ https://t.co/9xqQPa007m","[{'text': 'SlavaUkraini', 'indices': [227, 240]}, {'text': 'UkraineRussianWar', 'indices': [241, 259]}, {'text': 'StandWithUkraine️', 'indices': [260, 278]}]"
164977,4828915804,1499325340933668864,"@AnthonyRota STOP RUSSIAN AGGRESSION AGAINST #UKRAINE. @NATO CLOSE THE SKY OVER UKRAINE! EXCLUDE RUSSIA FROM THE @UN SECURITY COUNCIL!
#StopPutin #StopRussia 19","[{'text': 'UKRAINE', 'indices': [45, 53]}, {'text': 'StopPutin', 'indices': [135, 145]}, {'text': 'StopRussia', 'indices': [146, 157]}]"
172246,1050257211912404993,1499330662238543876,"Indian students safely brought back from #Ukraine via the IAF C-17 Globemaster aircraft that landed at Hindon airbase today morning, under #OperationGanga.

@IAF_MCC @Gen_VKSingh @HardeepSPuri @KirenRijiju @MoCA_GoI @DDNewslive @PIB_India https://t.co/27rNdOc5nU","[{'text': 'Ukraine', 'indices': [56, 64]}]"
25165,1367745620799221766,1499195058444292098,"#Biconomy #CryptocurrencyExchange is open to residents of every country🌎
#cryptocurrencies have no boundaries and they were created as free money💸

Whether you live in #China, #USA, #Canada or #Ukraine - we work and are open to everyone🤗

Welcome to https://t.co/YJSYekgq9R👍 https://t.co/xvCWcs81IL","[{'text': 'Biconomy', 'indices': [21, 30]}, {'text': 'CryptocurrencyExchange', 'indices': [31, 54]}, {'text': 'cryptocurrencies', 'indices': [94, 111]}]"
43758,485905284,1499210413589897222,"ANTI AIRCRAFT MISSILES: Isn't that what #Ukraine had been asking for long ago?

Ukraine now seem to be fighting a @NATO war with little or no defense in some areas, while questions popup in the West on how to send weapons without detection by #Russian Bombers.
What a disgrace🤨","[{'text': 'Ukraine', 'indices': [40, 48]}, {'text': 'Russian', 'indices': [243, 251]}]"
155612,1426596461245046794,1499317715273760769,"#Ukraine This innocent Ukrainian girl is begging the Russians with folded hands as to what was our fault, why we are being shot, why we are being shot.
#RussiaUkraine #RussianUkrainianWar #Ukriane #Ukraine #Russians #Russian  #UkraineWar https://t.co/tS3VdvBu4U","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'RussiaUkraine', 'indices': [152, 166]}, {'text': 'RussianUkrainianWar', 'indices': [167, 187]}, {'text': 'Ukriane', 'indices': [188, 196]}, {'text': 'Ukraine', 'indices': [197, 205]}, {'text': 'Russians', 'indices': [206, 215]}, {'text': 'Russian', 'indices': [216, 224]}, {'text': 'UkraineWar', 'indices': [226, 237]}]"
282483,4927949116,1499429053819854848,"#NewIndia 
Where victims are accused and vice versa. 
#IndianStudents 
#UkraineRussiaWar","[{'text': 'NewIndia', 'indices': [16, 25]}, {'text': 'IndianStudents', 'indices': [70, 85]}, {'text': 'UkraineRussiaWar', 'indices': [87, 104]}]"
132829,4813351157,1499298503767515136,"Thread 👇
#Ukraine
#RussianArmy https://t.co/Kp7N947ddB","[{'text': 'Ukraine', 'indices': [30, 38]}, {'text': 'RussianArmy', 'indices': [39, 51]}]"
232908,228952773,1499383294496243713,Every NDTV boom is aimed at a kid who predecidedly speaks about India not helping them in Ukraine. God only knows how these guys sleep with so much hatred and poison for the country. #RussiaUkraine,"[{'text': 'RussiaUkraine', 'indices': [183, 197]}]"
194683,766451868134506496,1499349623227305984,"Curious to know what’s the figure of stranded Indians in #Ukraine now? 
With the massive #OperationGanga in place.. I am deeply praying all our brothers &amp; sisters come out of the war zone soon! 

#RussianUkrainianWar 
#Russia 

@JM_Scindia @IndiainUkraine @KirenRijiju","[{'text': 'Ukraine', 'indices': [57, 65]}, {'text': 'OperationGanga', 'indices': [89, 104]}, {'text': 'RussianUkrainianWar', 'indices': [200, 220]}, {'text': 'Russia', 'indices': [222, 229]}]"
165814,131418734,1499325573709312005,"Indian Students acknowledge Actor #SonuSood &amp; his team for help in evacuation.... Truely he is the real hero of our India.❤
#UkraineRussiaWar #IndiaHasWeakPM #IndiansInUkraine #OperationGanga #SaveIndianStudents https://t.co/Ke00RF9qsN","[{'text': 'SonuSood', 'indices': [50, 59]}]"
89898,4048369935,1499257214376288261,"And on this round of ""Modern #Russia, or George Orwell's '1984'...""

'The Ministry of Enlightenment'

Enter your guesses in the comments below.

#RussianLies #StopPutinNOW #Ukraine #Propaganda #UkraineWar #UkraineConflict #GloryToUkraine #UkraineInvasion #MinistryOfEnlightenment","[{'text': 'Russia', 'indices': [29, 36]}, {'text': 'RussianLies', 'indices': [145, 157]}, {'text': 'StopPutinNOW', 'indices': [158, 171]}, {'text': 'Ukraine', 'indices': [172, 180]}, {'text': 'Propaganda', 'indices': [181, 192]}, {'text': 'UkraineWar', 'indices': [193, 204]}, {'text': 'UkraineConflict', 'indices': [205, 221]}, {'text': 'GloryToUkraine', 'indices': [222, 237]}, {'text': 'UkraineInvasion', 'indices': [238, 254]}, {'text': 'MinistryOfEnlightenment', 'indices': [255, 279]}]"
34007,7366902,1499202611425259525,A home on Roy Drive in Helena is showing their support for the people of the Ukraine with lights on their tree 🇺🇦 #ukraine #Alabama #HelenaAL https://t.co/bqtu3Lep9C,"[{'text': 'ukraine', 'indices': [114, 122]}, {'text': 'Alabama', 'indices': [123, 131]}, {'text': 'HelenaAL', 'indices': [132, 141]}]"
319286,2356127598,1499462979024297993,"#Ukraine’s troops, are “fighting with extraordinary skill and courage against #Russian forces.”

Said, General #Milley, the chairman of the #US Joint Chiefs of Staff

#RussiaAttacksUkraine #PutinsWar 
#StopRussianAggression #StopRussianInvasion","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'Russian', 'indices': [78, 86]}, {'text': 'Milley', 'indices': [111, 118]}, {'text': 'US', 'indices': [140, 143]}, {'text': 'RussiaAttacksUkraine', 'indices': [167, 188]}, {'text': 'PutinsWar', 'indices': [189, 199]}, {'text': 'StopRussianAggression', 'indices': [201, 223]}, {'text': 'StopRussianInvasion', 'indices': [224, 244]}]"
278349,171895130,1499425252840914946,Stop the war! #BoycottRussia #ShameOnRussia #StandWithUkraine 🇺🇦,"[{'text': 'BoycottRussia', 'indices': [14, 28]}, {'text': 'ShameOnRussia', 'indices': [29, 43]}, {'text': 'StandWithUkraine', 'indices': [44, 61]}]"
349971,1112124232119578630,1499492395196600323,"@MiranAlex3 Followed! Have a great day.

#SlavaUkraini 
#StopWar","[{'text': 'SlavaUkraini', 'indices': [41, 54]}, {'text': 'StopWar', 'indices': [56, 64]}]"
330200,1357536559,1499474221080141829,"Grabbed some higher res screenshots from that map Lukashenka was showing today.

Full video available on their website: 
https://t.co/01m5qaCfnH #ukraine #belarus https://t.co/ufJSYROLfk",[]
36227,1347290633128587265,1499204252022964227,@coltjerk @CuppaNice @joelmgunter THEY  F.E.A.R.   #RUSSIA,"[{'text': 'RUSSIA', 'indices': [51, 58]}]"
206924,1496845366616117250,1499360700531187712,"Looks like #AN225 Mriya in #Ukraine confirmed destroyed, this is its hangar (3.3.2022) at Hostomel/Antonov airport where it was confirmed to be located inside. You can see burnt out nosecone, and perhaps one wing w/engine. Total loss. https://t.co/ff6HilrvXy","[{'text': 'AN225', 'indices': [11, 17]}, {'text': 'Ukraine', 'indices': [27, 35]}]"
53344,1446791992441253888,1499220047914541059,"@JewsforJesus #Ukraine 🙏 Miracles @Christi52093021
https://t.co/Io1vtLdOX3","[{'text': 'Ukraine', 'indices': [14, 22]}]"
376298,261364499,1499516175696515073,"How might the war end in #Ukraine? 
Five scenarios:
1. Short war
2. Long war
3. European war
4. Diplomatic solution
5. Putin ousted
https://t.co/Qm2g6z9uUn","[{'text': 'Ukraine', 'indices': [25, 33]}]"
279115,1498276500667305986,1499425373523791872,"@KamalaHarris Since the beginning of the war, more than 2000 civilians have been killed by Russian missiles, according to official data. Help us protect Ukrainians from missiles - provide max military assisstance to Ukraine #Ukraine. #StandWithUkraine #PutinWarCriminal #CloseTheSky https://t.co/bmCL3XOUEt","[{'text': 'Ukraine', 'indices': [224, 232]}, {'text': 'StandWithUkraine', 'indices': [234, 251]}, {'text': 'PutinWarCriminal', 'indices': [252, 269]}, {'text': 'CloseTheSky', 'indices': [270, 282]}]"
271099,115613766,1499417659569549319,"The #markets are in turmoil and #uncertainty has risen following the conflict between Russia and the #Ukraine. So where does that leave investors? We assess what asset classes we should favour in these #volatile times. 

More here from @stephanemonier. https://t.co/qevwaRamat https://t.co/M1i8QFQDUQ","[{'text': 'markets', 'indices': [4, 12]}, {'text': 'uncertainty', 'indices': [32, 44]}, {'text': 'Ukraine', 'indices': [101, 109]}, {'text': 'volatile', 'indices': [202, 211]}]"
17807,1145623715931181056,1499189722417086473,"Grabbing only essentials, families are travelling long distances in freezing temperatures - escaping conflict in #Ukraine.

This is how UNICEF is supporting children. https://t.co/choHY4w3vQ","[{'text': 'Ukraine', 'indices': [125, 133]}]"
184721,25868966,1499341373945884676,"#IKEA suspends operations in #Russia &amp; #Belarus,impacting 15,000 employees 🇷🇺 🇧🇾 https://t.co/b4Mc6Vim6t","[{'text': 'IKEA', 'indices': [0, 5]}, {'text': 'Russia', 'indices': [29, 36]}, {'text': 'Belarus', 'indices': [43, 51]}]"
349145,4826943161,1499489786234642439,"@AlexCar123456 @StephenLiddell_ @alexsobel @OliverDowden @OfficialEUA @BorisJohnson @RishiSunak @DehennaDavison @RicHolden @BlueWallCons @DawnButlerBrent @drewhendrySNP @JohnDCaudwell
What @OfficialEUA demand is @BorisJohnson @RishiSunak @AlunCairns #ValeOfGlamorgan @CWhittaker_MP #CalderValley @davidmorrisml #Morecambe @LiamFox #Somerset @GavinWilliamson #Staffordshire donate the dirty Russian money to #Ukraine https://t.co/hyqwBuG2UU",[]
385328,952320497139806209,1499525855583916039,"Tell me, who is the real leader?
 🔄#Putin   ❤️#Zelenskyy

#UkraineRussiaWar #NATO #Ukrainian #Russia #StopWar #UkraineRussianWar #UkraineWar https://t.co/82CfaPAlKb","[{'text': 'Putin', 'indices': [52, 58]}, {'text': 'Zelenskyy', 'indices': [63, 73]}, {'text': 'UkraineRussiaWar', 'indices': [75, 92]}, {'text': 'NATO', 'indices': [93, 98]}, {'text': 'Ukrainian', 'indices': [99, 109]}, {'text': 'Russia', 'indices': [110, 117]}, {'text': 'StopWar', 'indices': [118, 126]}]"
64397,1387695276769439744,1499231347054768129,"The world is focused on #RussiaUkraine conflict while people of #Palestine are suffering in silent. 😢💔

#StopWar https://t.co/tHuxX0sdks","[{'text': 'RussiaUkraine', 'indices': [24, 38]}, {'text': 'Palestine', 'indices': [64, 74]}, {'text': 'StopWar', 'indices': [104, 112]}]"
391902,103967533,1499531211789770761,"#Blog: ""... we believe that the hurdle is very high for sanctions on Russian debt to be rolled back anytime soon."" https://t.co/fTzMX0WfqR #Ukraine","[{'text': 'Blog', 'indices': [18, 23]}]"
222121,1456313808092372995,1499374360452288516,"@_SkipperGrumpy Do not bomb our city for the sake of my children and my family, we are afraid.
If the aerial bombardment continues, we will all commit suicide.
#Russian 🇷🇺 #Ukraine #StopWar plz
@egorberoev @mission_russian
#Russians #RussiaUkraine #Russia #RussianUkraine https://t.co/9JJedNI9m3","[{'text': 'Russian', 'indices': [160, 168]}, {'text': 'Ukraine', 'indices': [172, 180]}, {'text': 'StopWar', 'indices': [181, 189]}, {'text': 'Russians', 'indices': [223, 232]}, {'text': 'RussiaUkraine', 'indices': [233, 247]}, {'text': 'Russia', 'indices': [248, 255]}, {'text': 'RussianUkraine', 'indices': [256, 271]}]"
110506,83338670,1499275947274559496,"#Kherson. Heavy armored (#Russian) equipment is moving across the bridge.
#Ukraine #war https://t.co/RvGOyBtlG7","[{'text': 'Kherson', 'indices': [15, 23]}, {'text': 'Russian', 'indices': [40, 48]}, {'text': 'Ukraine', 'indices': [89, 97]}, {'text': 'war', 'indices': [98, 102]}]"
242364,1030396048437641216,1499390365081636865,"Watch | #Russia removes flags of countries from rocket, retains India’s #tricolour 🇮🇳

Japan, the US and the UK have imposed economic sanctions on Russia, while India has refrained from directly criticising #Moscow for it actions.
#IStandWithPutin

Read  https://t.co/qqVKdtE3mz https://t.co/kjYEMCc4rI","[{'text': 'Russia', 'indices': [8, 15]}, {'text': 'tricolour', 'indices': [72, 82]}, {'text': 'Moscow', 'indices': [207, 214]}, {'text': 'IStandWithPutin', 'indices': [231, 247]}]"
310903,557672738,1499455440664641542,#Swaffham coming together for #Ukraine #StandWithUkraine️ 🇺🇦 https://t.co/CgJlc1uJtX,"[{'text': 'Swaffham', 'indices': [21, 30]}, {'text': 'Ukraine', 'indices': [51, 59]}, {'text': 'StandWithUkraine️', 'indices': [60, 78]}]"
391206,1143697238767656960,1499531025227169792,"P. Tchaikovsky wrote his Symphony #2 ""Little Russia"" about #Ukraine using several Ukrainian folk songs. Even in the 1800s, #Russia wanted Ukraine.
https://t.co/Fnih9lTj4T
@thenewsjunkie @jimcolbertshow","[{'text': 'Ukraine', 'indices': [59, 67]}, {'text': 'Russia', 'indices': [123, 130]}]"
109699,1111339958852308994,1499274860865933312,Absolutely AWFUL!!! Just horrific &amp; so unnecessary!! #putinisevil #PutinIsTheNewHitler #ukraine #StandWithUkraine #ukrainianheroes #RussiaGoHome #RussianWarCrimes #evil https://t.co/r0Tp86cPY2,"[{'text': 'putinisevil', 'indices': [57, 69]}, {'text': 'PutinIsTheNewHitler', 'indices': [70, 90]}, {'text': 'ukraine', 'indices': [91, 99]}, {'text': 'StandWithUkraine', 'indices': [100, 117]}, {'text': 'ukrainianheroes', 'indices': [118, 134]}, {'text': 'RussiaGoHome', 'indices': [135, 148]}, {'text': 'RussianWarCrimes', 'indices': [149, 166]}, {'text': 'evil', 'indices': [167, 172]}]"
3137,1011110436962480128,1499175990530129923,"#Ukraine #pets #dogsoftwitter #CatsOfTwitter #dogs #cats #Trapped #Kyiv 
If you know of any trapped pets in Kyiv or Kyiv area https://t.co/C8eTAPztv6","[{'text': 'Ukraine', 'indices': [18, 26]}, {'text': 'pets', 'indices': [27, 32]}, {'text': 'dogsoftwitter', 'indices': [33, 47]}, {'text': 'CatsOfTwitter', 'indices': [48, 62]}, {'text': 'dogs', 'indices': [63, 68]}, {'text': 'cats', 'indices': [69, 74]}, {'text': 'Trapped', 'indices': [75, 83]}, {'text': 'Kyiv', 'indices': [84, 89]}]"
117679,1221797851258163200,1499281577591083008,"@Dhawan01841169 comment for better reach.

sending prayers and hope
FOLLOW for more
PLEASE WATCH THIS VIDEO
#Ukriane #Russia
#RussiaUkraineWar
#solidarityWithUkraine
#StandWithUkraine #Russian
#UkraineWar #Kiev #kharkive
#WWIII #Zelensky #UkraineRussia #UkraineUnderAttack
https://t.co/208Ndd9i35","[{'text': 'Ukriane', 'indices': [108, 116]}, {'text': 'Russia', 'indices': [117, 124]}, {'text': 'RussiaUkraineWar', 'indices': [125, 142]}, {'text': 'solidarityWithUkraine', 'indices': [143, 165]}, {'text': 'StandWithUkraine', 'indices': [166, 183]}, {'text': 'Russian', 'indices': [184, 192]}, {'text': 'UkraineWar', 'indices': [193, 204]}, {'text': 'Kiev', 'indices': [205, 210]}, {'text': 'kharkive', 'indices': [211, 220]}, {'text': 'WWIII', 'indices': [221, 227]}, {'text': 'Zelensky', 'indices': [228, 237]}, {'text': 'UkraineRussia', 'indices': [238, 252]}, {'text': 'UkraineUnderAttack', 'indices': [253, 272]}]"
203083,1497279413905674241,1499356824725688322,The shipment of Danish anti-tank weapons for #Ukraine has now been delivered 🇩🇰 🇺🇦 #StandWithUkraine @Forsvarsmin #Ukraine #Russia https://t.co/VXL0YTSM8H,"[{'text': 'Ukraine', 'indices': [45, 53]}, {'text': 'StandWithUkraine', 'indices': [83, 100]}, {'text': 'Ukraine', 'indices': [114, 122]}, {'text': 'Russia', 'indices': [123, 130]}]"
324029,305756922,1499466965311705090,"#RussianUkrainianWar 

US Sanctions Seven Russian Organizations and 26 Associated Individuals from Russia and Ukraine for ""Spreading Disinformation"" - White House","[{'text': 'RussianUkrainianWar', 'indices': [17, 37]}]"
112119,14048734,1499276272526323714,"Russia's planned blitzkrieg's turned into a plodkrieg because of unexpected Ukrainian resistance and their own poor logistics. They will ultimately prevail however because of sheer numbers and overwhelming firepower. 

#RussiaUkraineWar",[]
159082,1439173094246125572,1499319364872552448,"The Russia has seriously damaged #Ukraine's tourism sector. As a photojournalist, I urge @UNWTO to isolate Russia from its list of tourist destinations. 🇺🇦 https://t.co/7YrK7yAMJx","[{'text': 'Ukraine', 'indices': [33, 41]}]"
227924,881179682078466048,1499378539904126979,"#StopWar
Waging war will not solve any problem. To bring peace in the world, the spirit of brotherhood has to be exposed. https://t.co/KPo21D9Okn","[{'text': 'StopWar', 'indices': [0, 8]}]"
128855,1214648883130834944,1499295011598483463,"@Europarl_EN @ZelenskyyUa @ua_parliament The first member of 
@OSCE_SMM
 to #Ukraine killed in russia’s war against Ukraine. RIP.
Stop turning a blind eye to the war in Ukraine!
Close the sky over Ukraine!
#StandWithUkraine #StopPutin #StopRussia","[{'text': 'Ukraine', 'indices': [76, 84]}, {'text': 'StandWithUkraine', 'indices': [206, 223]}, {'text': 'StopPutin', 'indices': [224, 234]}, {'text': 'StopRussia', 'indices': [235, 246]}]"
252655,1396737566171451396,1499398780667326467,"BREAKING NEWS: a MAJOR loss for Putin, the nations of Bulgaria, Czechia, Estonia, Latvia, Lithuania, Poland, Slovakia &amp; Slovenia call for #Ukraine to be granted “immediate” admission into the #EuropeanUnion in expedited fashion. This headline comes from @OccupyDemocrats",[]
103943,1212056314383196163,1499270767657172993,"#StopWar
WW-I killed 90 M combatants and 13 M civilians as a direct result of the war, 
while the Spanish flu pandemic of 1918 caused 17–100 M deaths worldwide.  Obviously war is not beneficial for human society.
@Kabmin_UA 
@NATO
#RussianUkrainianWar @KremlinRussia_E @PMOIndia https://t.co/aSfDJ9pWZs","[{'text': 'StopWar', 'indices': [0, 8]}, {'text': 'RussianUkrainianWar', 'indices': [231, 251]}]"
296545,1317203608559996929,1499440615108452396,I didn't know that #RussianCats stand behind the #RussianUkrainianWar https://t.co/VqCtj1NEwK,"[{'text': 'RussianCats', 'indices': [36, 48]}, {'text': 'RussianUkrainianWar', 'indices': [66, 86]}]"
64117,381891557,1499231269863170049,"#Pakistan Embassy in Algeria tweeted that the country should ask for financial aid from #India as it is failing to provide help to its nationals in #Ukraine.
It also said that till date no Pakistani national was evacuated and nor did it have funds to pay salaries to its officials https://t.co/AgvcFxNQWA","[{'text': 'Pakistan', 'indices': [0, 9]}, {'text': 'India', 'indices': [88, 94]}, {'text': 'Ukraine', 'indices': [148, 156]}]"
376167,87165980,1499516145694564358,This literally spells it out. The Russian attack on a residential area of Chernihiv. Nearly 40 confirmed dead. #UkraineRussianWar https://t.co/uZB13o7WZT,"[{'text': 'UkraineRussianWar', 'indices': [111, 129]}]"
103903,1390563718392520705,1499270760732319744,"I am mesmerised by seeing how @ArtofLivingYoga and  @SriSri ji directed all the aol centres near #Ukraine to help #indianstudentsinukraine. #Artofliving has agained proved that they are always ready to help all the lives around the world. JGD.    

#RussiaUkraineWar #russia","[{'text': 'Ukraine', 'indices': [97, 105]}, {'text': 'indianstudentsinukraine', 'indices': [114, 138]}, {'text': 'Artofliving', 'indices': [140, 152]}, {'text': 'RussiaUkraineWar', 'indices': [249, 266]}, {'text': 'russia', 'indices': [267, 274]}]"
272684,240354679,1499421135624048640,"I hope with this knowledge you realize how relatable this war IS and why you must pay attention. 

#UkraineRussianWar #StandWithUkraine️","[{'text': 'UkraineRussianWar', 'indices': [99, 117]}, {'text': 'StandWithUkraine️', 'indices': [118, 136]}]"
295714,1170278191136759808,1499440495537307650,"@ReverendWarnock Ukraine needs weapons and
humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutinNOW","[{'text': 'Putin', 'indices': [85, 91]}, {'text': 'SafeAirliftUkraine', 'indices': [140, 159]}, {'text': 'StopPutinNOW', 'indices': [160, 173]}]"
389376,803501200473661440,1499527751799164933,"Why can one man hold the whole world to their will... destroying innocent life's of the people of Ukraine? 
It is disgusting the coward is allowed this kind of power on the world stage 
#StandWithUkraine️ #PutinWarCriminal #FuckPutin",[]
267774,1344436694901256194,1499414118108909576,"@hrw @balkeesjarrah Human rights should be for all regardless of colour, status,religion or gender. 
ICC should not discriminate and fast truck some cases while ignoring the genocide in Ethiopia, the congo,uganda .
Ugandans are being killed, tortured daily .
Every life matters. 

#StopWar 
#SaveLife","[{'text': 'StopWar', 'indices': [281, 289]}, {'text': 'SaveLife', 'indices': [291, 300]}]"
7271,19539958,1499179874669547524,"I’m no foreign policy guru, but #NATO &amp; the #UN seem to be about effective as a condom with a pin hole in it - appears to be effective but is useless. 

Will any countries help #Ukraine with actual boots on the ground in Ukraine?

#StandWithUkraine","[{'text': 'NATO', 'indices': [32, 37]}, {'text': 'UN', 'indices': [48, 51]}, {'text': 'Ukraine', 'indices': [181, 189]}, {'text': 'StandWithUkraine', 'indices': [235, 252]}]"
21250,281826197,1499191399295553536,@gr8shotkeith Creating and spreading #disinformation is Putin’s principal motivating force.  #StopPutinNOW #StopRussia #RussianUkrainianWar,"[{'text': 'disinformation', 'indices': [37, 52]}, {'text': 'StopPutinNOW', 'indices': [93, 106]}, {'text': 'StopRussia', 'indices': [107, 118]}, {'text': 'RussianUkrainianWar', 'indices': [119, 139]}]"
200369,4364923707,1499355676191215616,"#Ukraine's President Zelensky says 16,000 foreigners are on their way to fight for his government against the #Russian invasion. https://t.co/iggcL7uMwX","[{'text': 'Ukraine', 'indices': [16, 24]}, {'text': 'Russian', 'indices': [126, 134]}]"
377510,2843197672,1499519307197341699,"#TrumpIsARussianAsset #AmericanUglyOligarchs 
""Whoopi"" #UkraineRussianWar https://t.co/rc3KaLvCj1","[{'text': 'TrumpIsARussianAsset', 'indices': [15, 36]}, {'text': 'AmericanUglyOligarchs', 'indices': [37, 59]}, {'text': 'UkraineRussianWar', 'indices': [70, 88]}]"
78907,18071358,1499248390856929280,"#OSCE member dies during #Kharkiv shelling 

#UkraineCrisis #RussiaUkraineWar https://t.co/se1J4yFeKo","[{'text': 'OSCE', 'indices': [0, 5]}, {'text': 'Kharkiv', 'indices': [25, 33]}, {'text': 'UkraineCrisis', 'indices': [45, 59]}, {'text': 'RussiaUkraineWar', 'indices': [60, 77]}]"
13891,1198291756225384449,1499186065663565831,"MAY DAY MAY DAY...come one @NATO where is the damn #NoFlyZoneOverUkraine You, the #UnitedNations and World Leaders are allowing a #GENOCIDE to occur while you slap each other on the back and say SANCTIONS.  GROW A FORKING SPINE, Stop the bully #Putin and #PutinsWar #DemVoice1 https://t.co/zWzrTANKan","[{'text': 'NoFlyZoneOverUkraine', 'indices': [67, 88]}, {'text': 'UnitedNations', 'indices': [98, 112]}]"
150229,45365156,1499311736595361795,"🇺🇸US intelligence says 🇨🇳#China knew about 🇷🇺#Russia's plans to invade 🇺🇦#Ukraine beforehand, and that #Putin and #Xi discussed it at their meeting in Beijing as suspected.

China abstained in the 🇺🇳UN vote yesterday demanding that Russia stop its attack.
https://t.co/wBaNxMB8bQ","[{'text': 'China', 'indices': [42, 48]}, {'text': 'Russia', 'indices': [62, 69]}, {'text': 'Ukraine', 'indices': [90, 98]}, {'text': 'Putin', 'indices': [120, 126]}, {'text': 'Xi', 'indices': [131, 134]}]"
284688,558438531,1499432214790033417,"Even Russia is against Russia. #CondemnPutinsCrimesAgainstHumanity 

#RussianUkrainianWar #Ukraine continue posting pictures and videos so the world can watch 🤬 

#UkraineUnderAttack #UkraineRussiaWar #StopPutinNOW #ClosetheSkyoverUkraine #Russia https://t.co/B49iQvRPtK","[{'text': 'CondemnPutinsCrimesAgainstHumanity', 'indices': [31, 66]}, {'text': 'RussianUkrainianWar', 'indices': [69, 89]}, {'text': 'Ukraine', 'indices': [90, 98]}, {'text': 'UkraineUnderAttack', 'indices': [163, 182]}, {'text': 'UkraineRussiaWar', 'indices': [183, 200]}, {'text': 'StopPutinNOW', 'indices': [201, 214]}, {'text': 'ClosetheSkyoverUkraine', 'indices': [215, 238]}, {'text': 'Russia', 'indices': [239, 246]}]"
